Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,TradingSymbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
BCD,bcs_fo,USDINR,1004161,OPTCUR,PE,81.2,USDINR202392681.2PE,USDINR202392681.2PE,USDINR 26SEP23 81.2 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004162,OPTCUR,CE,81.1,USDINR202392681.1CE,USDINR202392681.1CE,USDINR 26SEP23 81.1 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004163,OPTCUR,PE,81.1,USDINR202392681.1PE,USDINR202392681.1PE,USDINR 26SEP23 81.1 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156024,OPTCUR,CE,81,USDINR202392681.0CE,USDINR202392681.0CE,USDINR 26SEP23 81.0 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156008,OPTCUR,PE,81,USDINR202392681.0PE,USDINR202392681.0PE,USDINR 26SEP23 81.0 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004164,OPTCUR,CE,80.9,USDINR202392680.9CE,USDINR202392680.9CE,USDINR 26SEP23 80.9 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004165,OPTCUR,PE,80.9,USDINR202392680.9PE,USDINR202392680.9PE,USDINR 26SEP23 80.9 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004166,OPTCUR,CE,80.8,USDINR202392680.8CE,USDINR202392680.8CE,USDINR 26SEP23 80.8 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004167,OPTCUR,PE,80.8,USDINR202392680.8PE,USDINR202392680.8PE,USDINR 26SEP23 80.8 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004168,OPTCUR,CE,80.7,USDINR202392680.7CE,USDINR202392680.7CE,USDINR 26SEP23 80.7 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004169,OPTCUR,PE,80.7,USDINR202392680.7PE,USDINR202392680.7PE,USDINR 26SEP23 80.7 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004170,OPTCUR,CE,80.6,USDINR202392680.6CE,USDINR202392680.6CE,USDINR 26SEP23 80.6 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004171,OPTCUR,PE,80.6,USDINR202392680.6PE,USDINR202392680.6PE,USDINR 26SEP23 80.6 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156457,OPTCUR,CE,80.5,USDINR202392680.5CE,USDINR202392680.5CE,USDINR 26SEP23 80.5 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156444,OPTCUR,PE,80.5,USDINR202392680.5PE,USDINR202392680.5PE,USDINR 26SEP23 80.5 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004172,OPTCUR,CE,80.4,USDINR202392680.4CE,USDINR202392680.4CE,USDINR 26SEP23 80.4 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004173,OPTCUR,PE,80.4,USDINR202392680.4PE,USDINR202392680.4PE,USDINR 26SEP23 80.4 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004174,OPTCUR,CE,80.3,USDINR202392680.3CE,USDINR202392680.3CE,USDINR 26SEP23 80.3 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004175,OPTCUR,PE,80.3,USDINR202392680.3PE,USDINR202392680.3PE,USDINR 26SEP23 80.3 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004176,OPTCUR,CE,80.2,USDINR202392680.2CE,USDINR202392680.2CE,USDINR 26SEP23 80.2 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004177,OPTCUR,PE,80.2,USDINR202392680.2PE,USDINR202392680.2PE,USDINR 26SEP23 80.2 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004178,OPTCUR,CE,80.1,USDINR202392680.1CE,USDINR202392680.1CE,USDINR 26SEP23 80.1 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004179,OPTCUR,PE,80.1,USDINR202392680.1PE,USDINR202392680.1PE,USDINR 26SEP23 80.1 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156408,OPTCUR,CE,80,USDINR202392680.0CE,USDINR202392680.0CE,USDINR 26SEP23 80.0 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156393,OPTCUR,PE,80,USDINR202392680.0PE,USDINR202392680.0PE,USDINR 26SEP23 80.0 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004180,OPTCUR,CE,79.9,USDINR202392679.9CE,USDINR202392679.9CE,USDINR 26SEP23 79.9 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004181,OPTCUR,PE,79.9,USDINR202392679.9PE,USDINR202392679.9PE,USDINR 26SEP23 79.9 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004182,OPTCUR,CE,79.8,USDINR202392679.8CE,USDINR202392679.8CE,USDINR 26SEP23 79.8 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004183,OPTCUR,PE,79.8,USDINR202392679.8PE,USDINR202392679.8PE,USDINR 26SEP23 79.8 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004184,OPTCUR,CE,79.7,USDINR202392679.7CE,USDINR202392679.7CE,USDINR 26SEP23 79.7 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004185,OPTCUR,PE,79.7,USDINR202392679.7PE,USDINR202392679.7PE,USDINR 26SEP23 79.7 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004186,OPTCUR,CE,79.6,USDINR202392679.6CE,USDINR202392679.6CE,USDINR 26SEP23 79.6 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004187,OPTCUR,PE,79.6,USDINR202392679.6PE,USDINR202392679.6PE,USDINR 26SEP23 79.6 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156595,OPTCUR,CE,79.5,USDINR202392679.5CE,USDINR202392679.5CE,USDINR 26SEP23 79.5 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156583,OPTCUR,PE,79.5,USDINR202392679.5PE,USDINR202392679.5PE,USDINR 26SEP23 79.5 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004188,OPTCUR,CE,79.4,USDINR202392679.4CE,USDINR202392679.4CE,USDINR 26SEP23 79.4 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004189,OPTCUR,PE,79.4,USDINR202392679.4PE,USDINR202392679.4PE,USDINR 26SEP23 79.4 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004190,OPTCUR,CE,79.3,USDINR202392679.3CE,USDINR202392679.3CE,USDINR 26SEP23 79.3 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004191,OPTCUR,PE,79.3,USDINR202392679.3PE,USDINR202392679.3PE,USDINR 26SEP23 79.3 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1005125,OPTCUR,CE,79.2,USDINR202392679.2CE,USDINR202392679.2CE,USDINR 26SEP23 79.2 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1005126,OPTCUR,PE,79.2,USDINR202392679.2PE,USDINR202392679.2PE,USDINR 26SEP23 79.2 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1005127,OPTCUR,CE,79.1,USDINR202392679.1CE,USDINR202392679.1CE,USDINR 26SEP23 79.1 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1005128,OPTCUR,PE,79.1,USDINR202392679.1PE,USDINR202392679.1PE,USDINR 26SEP23 79.1 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156548,OPTCUR,CE,79,USDINR202392679.0CE,USDINR202392679.0CE,USDINR 26SEP23 79.0 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156530,OPTCUR,PE,79,USDINR202392679.0PE,USDINR202392679.0PE,USDINR 26SEP23 79.0 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156460,OPTCUR,CE,82,USDINR202392682.0CE,USDINR202392682.0CE,USDINR 26SEP23 82.0 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156446,OPTCUR,PE,82,USDINR202392682.0PE,USDINR202392682.0PE,USDINR 26SEP23 82.0 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004146,OPTCUR,CE,82.1,USDINR202392682.1CE,USDINR202392682.1CE,USDINR 26SEP23 82.1 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004147,OPTCUR,PE,82.1,USDINR202392682.1PE,USDINR202392682.1PE,USDINR 26SEP23 82.1 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004144,OPTCUR,CE,82.2,USDINR202392682.2CE,USDINR202392682.2CE,USDINR 26SEP23 82.2 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004145,OPTCUR,PE,82.2,USDINR202392682.2PE,USDINR202392682.2PE,USDINR 26SEP23 82.2 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004192,OPTCUR,CE,82.3,USDINR202392682.3CE,USDINR202392682.3CE,USDINR 26SEP23 82.3 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004193,OPTCUR,PE,82.3,USDINR202392682.3PE,USDINR202392682.3PE,USDINR 26SEP23 82.3 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004194,OPTCUR,CE,82.4,USDINR202392682.4CE,USDINR202392682.4CE,USDINR 26SEP23 82.4 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004195,OPTCUR,PE,82.4,USDINR202392682.4PE,USDINR202392682.4PE,USDINR 26SEP23 82.4 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156427,OPTCUR,CE,82.5,USDINR202392682.5CE,USDINR202392682.5CE,USDINR 26SEP23 82.5 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156418,OPTCUR,PE,82.5,USDINR202392682.5PE,USDINR202392682.5PE,USDINR 26SEP23 82.5 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004196,OPTCUR,CE,82.6,USDINR202392682.6CE,USDINR202392682.6CE,USDINR 26SEP23 82.6 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004197,OPTCUR,PE,82.6,USDINR202392682.6PE,USDINR202392682.6PE,USDINR 26SEP23 82.6 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004198,OPTCUR,CE,82.7,USDINR202392682.7CE,USDINR202392682.7CE,USDINR 26SEP23 82.7 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004199,OPTCUR,PE,82.7,USDINR202392682.7PE,USDINR202392682.7PE,USDINR 26SEP23 82.7 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004200,OPTCUR,CE,82.8,USDINR202392682.8CE,USDINR202392682.8CE,USDINR 26SEP23 82.8 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004201,OPTCUR,PE,82.8,USDINR202392682.8PE,USDINR202392682.8PE,USDINR 26SEP23 82.8 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004202,OPTCUR,CE,82.9,USDINR202392682.9CE,USDINR202392682.9CE,USDINR 26SEP23 82.9 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004203,OPTCUR,PE,82.9,USDINR202392682.9PE,USDINR202392682.9PE,USDINR 26SEP23 82.9 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156075,OPTCUR,CE,83,USDINR202392683.0CE,USDINR202392683.0CE,USDINR 26SEP23 83.0 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156063,OPTCUR,PE,83,USDINR202392683.0PE,USDINR202392683.0PE,USDINR 26SEP23 83.0 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004204,OPTCUR,CE,83.1,USDINR202392683.1CE,USDINR202392683.1CE,USDINR 26SEP23 83.1 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004205,OPTCUR,PE,83.1,USDINR202392683.1PE,USDINR202392683.1PE,USDINR 26SEP23 83.1 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004206,OPTCUR,CE,83.2,USDINR202392683.2CE,USDINR202392683.2CE,USDINR 26SEP23 83.2 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004207,OPTCUR,PE,83.2,USDINR202392683.2PE,USDINR202392683.2PE,USDINR 26SEP23 83.2 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004208,OPTCUR,CE,83.3,USDINR202392683.3CE,USDINR202392683.3CE,USDINR 26SEP23 83.3 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004209,OPTCUR,PE,83.3,USDINR202392683.3PE,USDINR202392683.3PE,USDINR 26SEP23 83.3 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004210,OPTCUR,CE,83.4,USDINR202392683.4CE,USDINR202392683.4CE,USDINR 26SEP23 83.4 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004211,OPTCUR,PE,83.4,USDINR202392683.4PE,USDINR202392683.4PE,USDINR 26SEP23 83.4 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156042,OPTCUR,CE,83.5,USDINR202392683.5CE,USDINR202392683.5CE,USDINR 26SEP23 83.5 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156032,OPTCUR,PE,83.5,USDINR202392683.5PE,USDINR202392683.5PE,USDINR 26SEP23 83.5 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004212,OPTCUR,CE,83.6,USDINR202392683.6CE,USDINR202392683.6CE,USDINR 26SEP23 83.6 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004213,OPTCUR,PE,83.6,USDINR202392683.6PE,USDINR202392683.6PE,USDINR 26SEP23 83.6 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004214,OPTCUR,CE,83.7,USDINR202392683.7CE,USDINR202392683.7CE,USDINR 26SEP23 83.7 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004215,OPTCUR,PE,83.7,USDINR202392683.7PE,USDINR202392683.7PE,USDINR 26SEP23 83.7 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004216,OPTCUR,CE,83.8,USDINR202392683.8CE,USDINR202392683.8CE,USDINR 26SEP23 83.8 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004217,OPTCUR,PE,83.8,USDINR202392683.8PE,USDINR202392683.8PE,USDINR 26SEP23 83.8 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004218,OPTCUR,CE,83.9,USDINR202392683.9CE,USDINR202392683.9CE,USDINR 26SEP23 83.9 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004219,OPTCUR,PE,83.9,USDINR202392683.9PE,USDINR202392683.9PE,USDINR 26SEP23 83.9 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156428,OPTCUR,CE,84,USDINR202392684.0CE,USDINR202392684.0CE,USDINR 26SEP23 84.0 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156419,OPTCUR,PE,84,USDINR202392684.0PE,USDINR202392684.0PE,USDINR 26SEP23 84.0 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004220,OPTCUR,CE,84.1,USDINR202392684.1CE,USDINR202392684.1CE,USDINR 26SEP23 84.1 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004221,OPTCUR,PE,84.1,USDINR202392684.1PE,USDINR202392684.1PE,USDINR 26SEP23 84.1 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004222,OPTCUR,CE,84.2,USDINR202392684.2CE,USDINR202392684.2CE,USDINR 26SEP23 84.2 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004223,OPTCUR,PE,84.2,USDINR202392684.2PE,USDINR202392684.2PE,USDINR 26SEP23 84.2 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004224,OPTCUR,CE,84.3,USDINR202392684.3CE,USDINR202392684.3CE,USDINR 26SEP23 84.3 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004225,OPTCUR,PE,84.3,USDINR202392684.3PE,USDINR202392684.3PE,USDINR 26SEP23 84.3 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004226,OPTCUR,CE,84.4,USDINR202392684.4CE,USDINR202392684.4CE,USDINR 26SEP23 84.4 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004227,OPTCUR,PE,84.4,USDINR202392684.4PE,USDINR202392684.4PE,USDINR 26SEP23 84.4 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156398,OPTCUR,CE,84.5,USDINR202392684.5CE,USDINR202392684.5CE,USDINR 26SEP23 84.5 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156386,OPTCUR,PE,84.5,USDINR202392684.5PE,USDINR202392684.5PE,USDINR 26SEP23 84.5 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004228,OPTCUR,CE,84.6,USDINR202392684.6CE,USDINR202392684.6CE,USDINR 26SEP23 84.6 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004229,OPTCUR,PE,84.6,USDINR202392684.6PE,USDINR202392684.6PE,USDINR 26SEP23 84.6 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004230,OPTCUR,CE,84.7,USDINR202392684.7CE,USDINR202392684.7CE,USDINR 26SEP23 84.7 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004231,OPTCUR,PE,84.7,USDINR202392684.7PE,USDINR202392684.7PE,USDINR 26SEP23 84.7 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004232,OPTCUR,CE,84.8,USDINR202392684.8CE,USDINR202392684.8CE,USDINR 26SEP23 84.8 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004233,OPTCUR,PE,84.8,USDINR202392684.8PE,USDINR202392684.8PE,USDINR 26SEP23 84.8 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004234,OPTCUR,CE,84.9,USDINR202392684.9CE,USDINR202392684.9CE,USDINR 26SEP23 84.9 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1004235,OPTCUR,PE,84.9,USDINR202392684.9PE,USDINR202392684.9PE,USDINR 26SEP23 84.9 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156044,OPTCUR,CE,85,USDINR202392685.0CE,USDINR202392685.0CE,USDINR 26SEP23 85.0 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156034,OPTCUR,PE,85,USDINR202392685.0PE,USDINR202392685.0PE,USDINR 26SEP23 85.0 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156492,OPTCUR,CE,81.75,USDINR202392681.75CE,USDINR202392681.75CE,USDINR 26SEP23 81.75 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156483,OPTCUR,PE,81.75,USDINR202392681.75PE,USDINR202392681.75PE,USDINR 26SEP23 81.75 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156515,OPTCUR,CE,81.25,USDINR202392681.25CE,USDINR202392681.25CE,USDINR 26SEP23 81.25 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156507,OPTCUR,PE,81.25,USDINR202392681.25PE,USDINR202392681.25PE,USDINR 26SEP23 81.25 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156141,OPTCUR,CE,80.75,USDINR202392680.75CE,USDINR202392680.75CE,USDINR 26SEP23 80.75 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156133,OPTCUR,PE,80.75,USDINR202392680.75PE,USDINR202392680.75PE,USDINR 26SEP23 80.75 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156168,OPTCUR,CE,80.25,USDINR202392680.25CE,USDINR202392680.25CE,USDINR 26SEP23 80.25 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156158,OPTCUR,PE,80.25,USDINR202392680.25PE,USDINR202392680.25PE,USDINR 26SEP23 80.25 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156282,OPTCUR,CE,79.75,USDINR202392679.75CE,USDINR202392679.75CE,USDINR 26SEP23 79.75 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156271,OPTCUR,PE,79.75,USDINR202392679.75PE,USDINR202392679.75PE,USDINR 26SEP23 79.75 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156315,OPTCUR,CE,79.25,USDINR202392679.25CE,USDINR202392679.25CE,USDINR 26SEP23 79.25 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156305,OPTCUR,PE,79.25,USDINR202392679.25PE,USDINR202392679.25PE,USDINR 26SEP23 79.25 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156143,OPTCUR,CE,82.25,USDINR202392682.25CE,USDINR202392682.25CE,USDINR 26SEP23 82.25 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156135,OPTCUR,PE,82.25,USDINR202392682.25PE,USDINR202392682.25PE,USDINR 26SEP23 82.25 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156119,OPTCUR,CE,82.75,USDINR202392682.75CE,USDINR202392682.75CE,USDINR 26SEP23 82.75 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156104,OPTCUR,PE,82.75,USDINR202392682.75PE,USDINR202392682.75PE,USDINR 26SEP23 82.75 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156494,OPTCUR,CE,83.25,USDINR202392683.25CE,USDINR202392683.25CE,USDINR 26SEP23 83.25 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156485,OPTCUR,PE,83.25,USDINR202392683.25PE,USDINR202392683.25PE,USDINR 26SEP23 83.25 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156468,OPTCUR,CE,83.75,USDINR202392683.75CE,USDINR202392683.75CE,USDINR 26SEP23 83.75 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156456,OPTCUR,PE,83.75,USDINR202392683.75PE,USDINR202392683.75PE,USDINR 26SEP23 83.75 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156121,OPTCUR,CE,84.25,USDINR202392684.25CE,USDINR202392684.25CE,USDINR 26SEP23 84.25 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156107,OPTCUR,PE,84.25,USDINR202392684.25PE,USDINR202392684.25PE,USDINR 26SEP23 84.25 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156162,OPTCUR,CE,84.75,USDINR202392684.75CE,USDINR202392684.75CE,USDINR 26SEP23 84.75 CE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,2156152,OPTCUR,PE,84.75,USDINR202392684.75PE,USDINR202392684.75PE,USDINR 26SEP23 84.75 PE,2023-09-26,1,0.0025
BCD,bcs_fo,USDINR,1007453,OPTCUR,CE,81.9,USDINR2023122781.9CE,USDINR2023122781.9CE,USDINR 27DEC23 81.9 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007454,OPTCUR,PE,81.9,USDINR2023122781.9PE,USDINR2023122781.9PE,USDINR 27DEC23 81.9 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007455,OPTCUR,CE,81.8,USDINR2023122781.8CE,USDINR2023122781.8CE,USDINR 27DEC23 81.8 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007456,OPTCUR,PE,81.8,USDINR2023122781.8PE,USDINR2023122781.8PE,USDINR 27DEC23 81.8 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007457,OPTCUR,CE,81.7,USDINR2023122781.7CE,USDINR2023122781.7CE,USDINR 27DEC23 81.7 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007458,OPTCUR,PE,81.7,USDINR2023122781.7PE,USDINR2023122781.7PE,USDINR 27DEC23 81.7 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007459,OPTCUR,CE,81.6,USDINR2023122781.6CE,USDINR2023122781.6CE,USDINR 27DEC23 81.6 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007460,OPTCUR,PE,81.6,USDINR2023122781.6PE,USDINR2023122781.6PE,USDINR 27DEC23 81.6 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,2100357,OPTCUR,CE,81.5,USDINR2023122781.5CE,USDINR2023122781.5CE,USDINR 27DEC23 81.5 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,2100347,OPTCUR,PE,81.5,USDINR2023122781.5PE,USDINR2023122781.5PE,USDINR 27DEC23 81.5 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007461,OPTCUR,CE,81.4,USDINR2023122781.4CE,USDINR2023122781.4CE,USDINR 27DEC23 81.4 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007462,OPTCUR,PE,81.4,USDINR2023122781.4PE,USDINR2023122781.4PE,USDINR 27DEC23 81.4 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007463,OPTCUR,CE,81.3,USDINR2023122781.3CE,USDINR2023122781.3CE,USDINR 27DEC23 81.3 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007464,OPTCUR,PE,81.3,USDINR2023122781.3PE,USDINR2023122781.3PE,USDINR 27DEC23 81.3 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007465,OPTCUR,CE,81.2,USDINR2023122781.2CE,USDINR2023122781.2CE,USDINR 27DEC23 81.2 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007466,OPTCUR,PE,81.2,USDINR2023122781.2PE,USDINR2023122781.2PE,USDINR 27DEC23 81.2 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007467,OPTCUR,CE,81.1,USDINR2023122781.1CE,USDINR2023122781.1CE,USDINR 27DEC23 81.1 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007468,OPTCUR,PE,81.1,USDINR2023122781.1PE,USDINR2023122781.1PE,USDINR 27DEC23 81.1 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,2100388,OPTCUR,CE,81,USDINR2023122781.0CE,USDINR2023122781.0CE,USDINR 27DEC23 81.0 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,2100374,OPTCUR,PE,81,USDINR2023122781.0PE,USDINR2023122781.0PE,USDINR 27DEC23 81.0 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007469,OPTCUR,CE,80.9,USDINR2023122780.9CE,USDINR2023122780.9CE,USDINR 27DEC23 80.9 CE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007470,OPTCUR,PE,80.9,USDINR2023122780.9PE,USDINR2023122780.9PE,USDINR 27DEC23 80.9 PE,2023-12-27,1,0.0025
BCD,bcs_fo,USDINR,1007471,OPTCUR,CE,80.8,USDINR2023122780.8CE,USDINR2023122780.8CE,USDINR 27DEC23 80.8 CE,2023-12-27,1,0.0025
