id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
1,CDS,cde_fo,EURINR,1001,FUTCUR,XX,-1,EURINR23SEPFUT,EURINR23915FUT,EURINR 15SEP23 FUT,15-09-2023,1,0.0025,,,
2,CDS,cde_fo,EURINR,1002,FUTCUR,XX,-1,EURINR23JULFUT,EURINR23714FUT,EURINR 14JUL23 FUT,14-07-2023,1,0.0025,,,
3,CDS,cde_fo,GBPINR,1003,OPTCUR,CE,96.25,GBPINR18AUGUST2396.25CE,GBPINR2381896.25CE,GBPINR 18AUG23 96.25 CE,18-08-2023,1,0.0025,96,25,96.25
4,CDS,cde_fo,GBPINR,1004,OPTCUR,PE,96.25,GBPINR18AUGUST2396.25PE,GBPINR2381896.25PE,GBPINR 18AUG23 96.25 PE,18-08-2023,1,0.0025,96,25,96.25
5,CDS,cde_fo,EURINR,1005,OPTCUR,CE,95.5,EURINR04AUGUST2395.5CE,EURINR2380495.5CE,EURINR 04AUG23 95.5 CE,04-08-2023,1,0.0025,95,5,95.5
6,CDS,cde_fo,GBPINR,1006,FUTCUR,XX,-1,GBPINR23SEPFUT,GBPINR23915FUT,GBPINR 15SEP23 FUT,15-09-2023,1,0.0025,,,
7,CDS,cde_fo,EURINR,1007,FUTCUR,XX,-1,EURINR23OCTFUT,EURINR23OCTFUT,EURINR 27OCT23 FUT,27-10-2023,1,0.0025,,,
8,CDS,cde_fo,EURINR,1008,OPTCUR,CE,83.75,EURINR07JULY2383.75CE,EURINR2370783.75CE,EURINR 07JUL23 83.75 CE,07-07-2023,1,0.0025,83,75,83.75
9,CDS,cde_fo,11NSETEST,1009,FUTCUR,XX,-1,11NSETEST36DECFUT,11NSETEST36DFUT,11NSETEST 29DEC36 FUT,29-12-2036,1,0.0025,,,
10,CDS,cde_fo,EURINR,1010,FUTCUR,XX,-1,EURINR24JUNFUT,EURINR24JUNFUT,EURINR 26JUN24 FUT,26-06-2024,1,0.0025,,,
11,CDS,cde_fo,JPYINR,1011,OPTCUR,CE,54.5,JPYINR28JULY2354.5CE,JPYINR2372854.5CE,JPYINR 28JUL23 54.5 CE,28-07-2023,1,0.0025,54,5,54.5
12,CDS,cde_fo,GBPINR,1012,OPTCUR,CE,96.5,GBPINR18AUGUST2396.5CE,GBPINR2381896.5CE,GBPINR 18AUG23 96.5 CE,18-08-2023,1,0.0025,96,5,96.5
13,CDS,cde_fo,JPYINR,1013,OPTCUR,PE,54.5,JPYINR28JULY2354.5PE,JPYINR2372854.5PE,JPYINR 28JUL23 54.5 PE,28-07-2023,1,0.0025,54,5,54.5
14,CDS,cde_fo,GBPINR,1014,OPTCUR,PE,96.5,GBPINR18AUGUST2396.5PE,GBPINR2381896.5PE,GBPINR 18AUG23 96.5 PE,18-08-2023,1,0.0025,96,5,96.5
15,CDS,cde_fo,EURINR,1015,FUTCUR,XX,-1,EURINR24MARFUT,EURINR24MARFUT,EURINR 27MAR24 FUT,27-03-2024,1,0.0025,,,
16,CDS,cde_fo,EURUSD,1016,FUTCUR,XX,-1,EURUSD24JUNFUT,EURUSD24JUNFUT,EURUSD 26JUN24 FUT,26-06-2024,1,0.0001,,,
17,CDS,cde_fo,EURUSD,1017,FUTCUR,XX,-1,EURUSD24MARFUT,EURUSD24MARFUT,EURUSD 27MAR24 FUT,27-03-2024,1,0.0001,,,
18,CDS,cde_fo,GBPINR,1018,FUTCUR,XX,-1,GBPINR24JUNFUT,GBPINR24JUNFUT,GBPINR 26JUN24 FUT,26-06-2024,1,0.0025,,,
19,CDS,cde_fo,GBPUSD,1019,FUTCUR,XX,-1,GBPUSD24JUNFUT,GBPUSD24JUNFUT,GBPUSD 26JUN24 FUT,26-06-2024,1,0.0001,,,
20,CDS,cde_fo,EURINR,1020,OPTCUR,PE,83.75,EURINR07JULY2383.75PE,EURINR2370783.75PE,EURINR 07JUL23 83.75 PE,07-07-2023,1,0.0025,83,75,83.75
21,CDS,cde_fo,JPYINR,1021,OPTCUR,CE,50.5,JPYINR07JULY2350.5CE,JPYINR2370750.5CE,JPYINR 07JUL23 50.5 CE,07-07-2023,1,0.0025,50,5,50.5
22,CDS,cde_fo,JPYINR,1022,FUTCUR,XX,-1,JPYINR23SEPFUT,JPYINR23915FUT,JPYINR 15SEP23 FUT,15-09-2023,1,0.0025,,,
23,CDS,cde_fo,JPYINR,1023,FUTCUR,XX,-1,JPYINR24JUNFUT,JPYINR24JUNFUT,JPYINR 26JUN24 FUT,26-06-2024,1,0.0025,,,
24,CDS,cde_fo,JPYINR,1024,OPTCUR,CE,54.75,JPYINR28JULY2354.75CE,JPYINR2372854.75CE,JPYINR 28JUL23 54.75 CE,28-07-2023,1,0.0025,54,75,54.75
25,CDS,cde_fo,USDINR,1025,FUTCUR,XX,-1,USDINR23SEPFUT,USDINR23915FUT,USDINR 15SEP23 FUT,15-09-2023,1,0.0025,,,
26,CDS,cde_fo,USDINR,1026,FUTCUR,XX,-1,USDINR24JUNFUT,USDINR24JUNFUT,USDINR 26JUN24 FUT,26-06-2024,1,0.0025,,,
27,CDS,cde_fo,EURUSD,1027,FUTCUR,XX,-1,EURUSD23OCTFUT,EURUSD23OCTFUT,EURUSD 27OCT23 FUT,27-10-2023,1,0.0001,,,
28,CDS,cde_fo,GBPINR,1028,FUTCUR,XX,-1,GBPINR23OCTFUT,GBPINR23OCTFUT,GBPINR 27OCT23 FUT,27-10-2023,1,0.0025,,,
29,CDS,cde_fo,EURINR,1029,FUTCUR,XX,-1,EURINR24FEBFUT,EURINR24FEBFUT,EURINR 27FEB24 FUT,27-02-2024,1,0.0025,,,
30,CDS,cde_fo,USDJPY,1030,FUTCUR,XX,-1,USDJPY24JUNFUT,USDJPY24JUNFUT,USDJPY 26JUN24 FUT,26-06-2024,1,0.01,,,
31,CDS,cde_fo,JPYINR,1032,OPTCUR,PE,54.75,JPYINR28JULY2354.75PE,JPYINR2372854.75PE,JPYINR 28JUL23 54.75 PE,28-07-2023,1,0.0025,54,75,54.75
32,CDS,cde_fo,EURINR,1033,FUTCUR,XX,-1,EURINR24MAYFUT,EURINR24MAYFUT,EURINR 29MAY24 FUT,29-05-2024,1,0.0025,,,
33,CDS,cde_fo,EURUSD,1034,FUTCUR,XX,-1,EURUSD24MAYFUT,EURUSD24MAYFUT,EURUSD 29MAY24 FUT,29-05-2024,1,0.0001,,,
34,CDS,cde_fo,EURINR,1035,OPTCUR,CE,95,EURINR11AUGUST2395CE,EURINR2381195CE,EURINR 11AUG23 95 CE,11-08-2023,1,0.0025,95,,95
35,CDS,cde_fo,EURINR,1036,OPTCUR,PE,95,EURINR11AUGUST2395PE,EURINR2381195PE,EURINR 11AUG23 95 PE,11-08-2023,1,0.0025,95,,95
36,CDS,cde_fo,EURINR,1037,OPTCUR,CE,83,EURINR08SEPTEMBER2383CE,EURINR2390883CE,EURINR 08SEP23 83 CE,08-09-2023,1,0.0025,83,,83
37,CDS,cde_fo,EURINR,1038,FUTCUR,XX,-1,EURINR23AUGFUT,EURINR23818FUT,EURINR 18AUG23 FUT,18-08-2023,1,0.0025,,,
38,CDS,cde_fo,GBPINR,1039,FUTCUR,XX,-1,GBPINR23JULFUT,GBPINR23714FUT,GBPINR 14JUL23 FUT,14-07-2023,1,0.0025,,,
39,CDS,cde_fo,EURINR,1040,OPTCUR,PE,83,EURINR08SEPTEMBER2383PE,EURINR2390883PE,EURINR 08SEP23 83 PE,08-09-2023,1,0.0025,83,,83
40,CDS,cde_fo,EURINR,1041,OPTCUR,CE,84,EURINR14JULY2384CE,EURINR2371484CE,EURINR 14JUL23 84 CE,14-07-2023,1,0.0025,84,,84
41,CDS,cde_fo,JPYINR,1042,FUTCUR,XX,-1,JPYINR23JULFUT,JPYINR23714FUT,JPYINR 14JUL23 FUT,14-07-2023,1,0.0025,,,
42,CDS,cde_fo,EURINR,1047,OPTCUR,PE,84,EURINR14JULY2384PE,EURINR2371484PE,EURINR 14JUL23 84 PE,14-07-2023,1,0.0025,84,,84
43,CDS,cde_fo,GBPINR,1050,FUTCUR,XX,-1,GBPINR24MAYFUT,GBPINR24MAYFUT,GBPINR 29MAY24 FUT,29-05-2024,1,0.0025,,,
44,CDS,cde_fo,GBPINR,1051,FUTCUR,XX,-1,GBPINR24MARFUT,GBPINR24MARFUT,GBPINR 27MAR24 FUT,27-03-2024,1,0.0025,,,
45,CDS,cde_fo,GBPUSD,1052,FUTCUR,XX,-1,GBPUSD24MAYFUT,GBPUSD24MAYFUT,GBPUSD 29MAY24 FUT,29-05-2024,1,0.0001,,,
46,CDS,cde_fo,GBPINR,1053,FUTCUR,XX,-1,GBPINR23AUGFUT,GBPINR23818FUT,GBPINR 18AUG23 FUT,18-08-2023,1,0.0025,,,
47,CDS,cde_fo,EURINR,1054,OPTCUR,CE,95,EURINR18AUGUST2395CE,EURINR2381895CE,EURINR 18AUG23 95 CE,18-08-2023,1,0.0025,95,,95
48,CDS,cde_fo,GBPUSD,1057,FUTCUR,XX,-1,GBPUSD24MARFUT,GBPUSD24MARFUT,GBPUSD 27MAR24 FUT,27-03-2024,1,0.0001,,,
49,CDS,cde_fo,EURINR,1058,OPTCUR,PE,95,EURINR18AUGUST2395PE,EURINR2381895PE,EURINR 18AUG23 95 PE,18-08-2023,1,0.0025,95,,95
50,CDS,cde_fo,JPYINR,1059,FUTCUR,XX,-1,JPYINR24MARFUT,JPYINR24MARFUT,JPYINR 27MAR24 FUT,27-03-2024,1,0.0025,,,
51,CDS,cde_fo,USDINR,1060,FUTCUR,XX,-1,USDINR24MARFUT,USDINR24MARFUT,USDINR 27MAR24 FUT,27-03-2024,1,0.0025,,,
52,CDS,cde_fo,USDJPY,1061,FUTCUR,XX,-1,USDJPY24MARFUT,USDJPY24MARFUT,USDJPY 27MAR24 FUT,27-03-2024,1,0.01,,,
53,CDS,cde_fo,EURINR,1062,OPTCUR,CE,82.75,EURINR27MARCH2482.75CE,EURINR24MAR82.75CE,EURINR 27MAR24 82.75 CE,27-03-2024,1,0.0025,82,75,82.75
54,CDS,cde_fo,USDINR,1064,FUTCUR,XX,-1,USDINR23JULFUT,USDINR23714FUT,USDINR 14JUL23 FUT,14-07-2023,1,0.0025,,,
55,CDS,cde_fo,EURINR,1068,OPTCUR,PE,95.5,EURINR04AUGUST2395.5PE,EURINR2380495.5PE,EURINR 04AUG23 95.5 PE,04-08-2023,1,0.0025,95,5,95.5
56,CDS,cde_fo,EURINR,1071,OPTCUR,CE,83.5,EURINR26JUNE2483.5CE,EURINR24JUN83.5CE,EURINR 26JUN24 83.5 CE,26-06-2024,1,0.0025,83,5,83.5
57,CDS,cde_fo,GBPINR,1073,OPTCUR,CE,108.5,GBPINR11AUGUST23108.5CE,GBPINR23811108.5CE,GBPINR 11AUG23 108.5 CE,11-08-2023,1,0.0025,108,5,108.5
58,CDS,cde_fo,EURINR,1074,OPTCUR,CE,95.75,EURINR04AUGUST2395.75CE,EURINR2380495.75CE,EURINR 04AUG23 95.75 CE,04-08-2023,1,0.0025,95,75,95.75
59,CDS,cde_fo,GBPINR,1075,OPTCUR,PE,108.5,GBPINR11AUGUST23108.5PE,GBPINR23811108.5PE,GBPINR 11AUG23 108.5 PE,11-08-2023,1,0.0025,108,5,108.5
60,CDS,cde_fo,GBPUSD,1081,FUTCUR,XX,-1,GBPUSD23OCTFUT,GBPUSD23OCTFUT,GBPUSD 27OCT23 FUT,27-10-2023,1,0.0001,,,
61,CDS,cde_fo,EURINR,1083,OPTCUR,PE,82.75,EURINR27MARCH2482.75PE,EURINR24MAR82.75PE,EURINR 27MAR24 82.75 PE,27-03-2024,1,0.0025,82,75,82.75
62,CDS,cde_fo,EURINR,1084,OPTCUR,PE,83.5,EURINR26JUNE2483.5PE,EURINR24JUN83.5PE,EURINR 26JUN24 83.5 PE,26-06-2024,1,0.0025,83,5,83.5
63,CDS,cde_fo,EURINR,1085,OPTCUR,CE,85.75,EURINR26SEPTEMBER2385.75CE,EURINR23SEP85.75CE,EURINR 26SEP23 85.75 CE,26-09-2023,1,0.0025,85,75,85.75
64,CDS,cde_fo,GBPUSD,1086,OPTCUR,CE,1.36,GBPUSD27DECEMBER231.36CE,GBPUSD23DEC1.36CE,GBPUSD 27DEC23 1.36 CE,27-12-2023,1,0.0001,1,36,1.36
65,CDS,cde_fo,EURINR,1087,OPTCUR,CE,83,EURINR27MARCH2483CE,EURINR24MAR83CE,EURINR 27MAR24 83 CE,27-03-2024,1,0.0025,83,,83
66,CDS,cde_fo,JPYINR,1089,OPTCUR,PE,50.5,JPYINR07JULY2350.5PE,JPYINR2370750.5PE,JPYINR 07JUL23 50.5 PE,07-07-2023,1,0.0025,50,5,50.5
67,CDS,cde_fo,EURINR,1091,OPTCUR,PE,95.75,EURINR04AUGUST2395.75PE,EURINR2380495.75PE,EURINR 04AUG23 95.75 PE,04-08-2023,1,0.0025,95,75,95.75
68,CDS,cde_fo,EURINR,1093,FUTCUR,XX,-1,EURINR23DECFUT,EURINR23DECFUT,EURINR 27DEC23 FUT,27-12-2023,1,0.0025,,,
69,CDS,cde_fo,EURUSD,1094,FUTCUR,XX,-1,EURUSD23DECFUT,EURUSD23DECFUT,EURUSD 27DEC23 FUT,27-12-2023,1,0.0001,,,
70,CDS,cde_fo,JPYINR,1096,FUTCUR,XX,-1,JPYINR23OCTFUT,JPYINR23OCTFUT,JPYINR 27OCT23 FUT,27-10-2023,1,0.0025,,,
71,CDS,cde_fo,EURINR,1098,OPTCUR,CE,83.75,EURINR15SEPTEMBER2383.75CE,EURINR2391583.75CE,EURINR 15SEP23 83.75 CE,15-09-2023,1,0.0025,83,75,83.75
72,CDS,cde_fo,USDINR,1099,FUTCUR,XX,-1,USDINR23OCTFUT,USDINR23OCTFUT,USDINR 27OCT23 FUT,27-10-2023,1,0.0025,,,
73,CDS,cde_fo,GBPINR,1101,OPTCUR,CE,109.25,GBPINR04AUGUST23109.25CE,GBPINR23804109.25CE,GBPINR 04AUG23 109.25 CE,04-08-2023,1,0.0025,109,25,109.25
74,CDS,cde_fo,EURINR,1102,OPTCUR,PE,83.75,EURINR15SEPTEMBER2383.75PE,EURINR2391583.75PE,EURINR 15SEP23 83.75 PE,15-09-2023,1,0.0025,83,75,83.75
75,CDS,cde_fo,EURINR,1103,OPTCUR,CE,83.75,EURINR26JUNE2483.75CE,EURINR24JUN83.75CE,EURINR 26JUN24 83.75 CE,26-06-2024,1,0.0025,83,75,83.75
76,CDS,cde_fo,EURINR,1104,OPTCUR,PE,83,EURINR27MARCH2483PE,EURINR24MAR83PE,EURINR 27MAR24 83 PE,27-03-2024,1,0.0025,83,,83
77,CDS,cde_fo,EURINR,1105,OPTCUR,CE,84,EURINR15SEPTEMBER2384CE,EURINR2391584CE,EURINR 15SEP23 84 CE,15-09-2023,1,0.0025,84,,84
78,CDS,cde_fo,EURINR,1107,OPTCUR,PE,84,EURINR15SEPTEMBER2384PE,EURINR2391584PE,EURINR 15SEP23 84 PE,15-09-2023,1,0.0025,84,,84
79,CDS,cde_fo,EURINR,1109,FUTCUR,XX,-1,EURINR23NOVFUT,EURINR23NOVFUT,EURINR 28NOV23 FUT,28-11-2023,1,0.0025,,,
80,CDS,cde_fo,EURUSD,1110,OPTCUR,CE,1.205,EURUSD26SEPTEMBER231.205CE,EURUSD23SEP1.205CE,EURUSD 26SEP23 1.205 CE,26-09-2023,1,0.0001,1,205,1.205
81,CDS,cde_fo,EURUSD,1111,OPTCUR,PE,1.205,EURUSD26SEPTEMBER231.205PE,EURUSD23SEP1.205PE,EURUSD 26SEP23 1.205 PE,26-09-2023,1,0.0001,1,205,1.205
82,CDS,cde_fo,GBPINR,1112,FUTCUR,XX,-1,GBPINR23DECFUT,GBPINR23DECFUT,GBPINR 27DEC23 FUT,27-12-2023,1,0.0025,,,
83,CDS,cde_fo,EURUSD,1113,OPTCUR,CE,1.205,EURUSD27DECEMBER231.205CE,EURUSD23DEC1.205CE,EURUSD 27DEC23 1.205 CE,27-12-2023,1,0.0001,1,205,1.205
84,CDS,cde_fo,EURUSD,1114,OPTCUR,PE,1.205,EURUSD27DECEMBER231.205PE,EURUSD23DEC1.205PE,EURUSD 27DEC23 1.205 PE,27-12-2023,1,0.0001,1,205,1.205
85,CDS,cde_fo,EURINR,1116,OPTCUR,CE,83,EURINR15SEPTEMBER2383CE,EURINR2391583CE,EURINR 15SEP23 83 CE,15-09-2023,1,0.0025,83,,83
86,CDS,cde_fo,GBPUSD,1117,FUTCUR,XX,-1,GBPUSD23DECFUT,GBPUSD23DECFUT,GBPUSD 27DEC23 FUT,27-12-2023,1,0.0001,,,
87,CDS,cde_fo,JPYINR,1118,OPTCUR,CE,50.5,JPYINR14JULY2350.5CE,JPYINR2371450.5CE,JPYINR 14JUL23 50.5 CE,14-07-2023,1,0.0025,50,5,50.5
88,CDS,cde_fo,EURINR,1119,OPTCUR,PE,83.75,EURINR26JUNE2483.75PE,EURINR24JUN83.75PE,EURINR 26JUN24 83.75 PE,26-06-2024,1,0.0025,83,75,83.75
89,CDS,cde_fo,GBPUSD,1120,OPTCUR,PE,1.36,GBPUSD27DECEMBER231.36PE,GBPUSD23DEC1.36PE,GBPUSD 27DEC23 1.36 PE,27-12-2023,1,0.0001,1,36,1.36
90,CDS,cde_fo,JPYINR,1121,OPTCUR,PE,50.5,JPYINR14JULY2350.5PE,JPYINR2371450.5PE,JPYINR 14JUL23 50.5 PE,14-07-2023,1,0.0025,50,5,50.5
91,CDS,cde_fo,GBPINR,1123,OPTCUR,CE,108.75,GBPINR11AUGUST23108.75CE,GBPINR23811108.75CE,GBPINR 11AUG23 108.75 CE,11-08-2023,1,0.0025,108,75,108.75
92,CDS,cde_fo,EURINR,1124,OPTCUR,CE,83.25,EURINR27MARCH2483.25CE,EURINR24MAR83.25CE,EURINR 27MAR24 83.25 CE,27-03-2024,1,0.0025,83,25,83.25
93,CDS,cde_fo,EURINR,1125,OPTCUR,PE,83.25,EURINR27MARCH2483.25PE,EURINR24MAR83.25PE,EURINR 27MAR24 83.25 PE,27-03-2024,1,0.0025,83,25,83.25
94,CDS,cde_fo,EURINR,1126,OPTCUR,CE,83.75,EURINR14JULY2383.75CE,EURINR2371483.75CE,EURINR 14JUL23 83.75 CE,14-07-2023,1,0.0025,83,75,83.75
95,CDS,cde_fo,EURINR,1127,OPTCUR,CE,84,EURINR27JULY2384CE,EURINR23JUL84CE,EURINR 27JUL23 84 CE,27-07-2023,1,0.0025,84,,84
96,CDS,cde_fo,EURINR,1128,OPTCUR,PE,83,EURINR15SEPTEMBER2383PE,EURINR2391583PE,EURINR 15SEP23 83 PE,15-09-2023,1,0.0025,83,,83
97,CDS,cde_fo,EURINR,1129,OPTCUR,CE,84,EURINR26JUNE2484CE,EURINR24JUN84CE,EURINR 26JUN24 84 CE,26-06-2024,1,0.0025,84,,84
98,CDS,cde_fo,EURINR,1130,OPTCUR,PE,83.75,EURINR14JULY2383.75PE,EURINR2371483.75PE,EURINR 14JUL23 83.75 PE,14-07-2023,1,0.0025,83,75,83.75
99,CDS,cde_fo,GBPINR,1133,OPTCUR,PE,109.25,GBPINR04AUGUST23109.25PE,GBPINR23804109.25PE,GBPINR 04AUG23 109.25 PE,04-08-2023,1,0.0025,109,25,109.25
100,CDS,cde_fo,JPYINR,1134,OPTCUR,CE,50.5,JPYINR21JULY2350.5CE,JPYINR2372150.5CE,JPYINR 21JUL23 50.5 CE,21-07-2023,1,0.0025,50,5,50.5
101,CDS,cde_fo,GBPINR,1136,OPTCUR,PE,108.75,GBPINR11AUGUST23108.75PE,GBPINR23811108.75PE,GBPINR 11AUG23 108.75 PE,11-08-2023,1,0.0025,108,75,108.75
102,CDS,cde_fo,EURINR,1137,OPTCUR,PE,84,EURINR27JULY2384PE,EURINR23JUL84PE,EURINR 27JUL23 84 PE,27-07-2023,1,0.0025,84,,84
103,CDS,cde_fo,JPYINR,1138,OPTCUR,CE,51.75,JPYINR07JULY2351.75CE,JPYINR2370751.75CE,JPYINR 07JUL23 51.75 CE,07-07-2023,1,0.0025,51,75,51.75
104,CDS,cde_fo,JPYINR,1139,OPTCUR,PE,51.75,JPYINR07JULY2351.75PE,JPYINR2370751.75PE,JPYINR 07JUL23 51.75 PE,07-07-2023,1,0.0025,51,75,51.75
105,CDS,cde_fo,EURINR,1140,OPTCUR,PE,85.75,EURINR26SEPTEMBER2385.75PE,EURINR23SEP85.75PE,EURINR 26SEP23 85.75 PE,26-09-2023,1,0.0025,85,75,85.75
106,CDS,cde_fo,EURINR,1141,OPTCUR,CE,86,EURINR26SEPTEMBER2386CE,EURINR23SEP86CE,EURINR 26SEP23 86 CE,26-09-2023,1,0.0025,86,,86
107,CDS,cde_fo,GBPINR,1143,OPTCUR,CE,108.5,GBPINR29AUGUST23108.5CE,GBPINR23AUG108.5CE,GBPINR 29AUG23 108.5 CE,29-08-2023,1,0.0025,108,5,108.5
108,CDS,cde_fo,GBPINR,1144,OPTCUR,CE,96.5,GBPINR28JULY2396.5CE,GBPINR2372896.5CE,GBPINR 28JUL23 96.5 CE,28-07-2023,1,0.0025,96,5,96.5
109,CDS,cde_fo,JPYINR,1145,FUTCUR,XX,-1,JPYINR24MAYFUT,JPYINR24MAYFUT,JPYINR 29MAY24 FUT,29-05-2024,1,0.0025,,,
110,CDS,cde_fo,USDINR,1146,FUTCUR,XX,-1,USDINR24MAYFUT,USDINR24MAYFUT,USDINR 29MAY24 FUT,29-05-2024,1,0.0025,,,
111,CDS,cde_fo,JPYINR,1147,FUTCUR,XX,-1,JPYINR23DECFUT,JPYINR23DECFUT,JPYINR 27DEC23 FUT,27-12-2023,1,0.0025,,,
112,CDS,cde_fo,EURINR,1148,OPTCUR,PE,84,EURINR26JUNE2484PE,EURINR24JUN84PE,EURINR 26JUN24 84 PE,26-06-2024,1,0.0025,84,,84
113,CDS,cde_fo,JPYINR,1149,OPTCUR,PE,50.5,JPYINR21JULY2350.5PE,JPYINR2372150.5PE,JPYINR 21JUL23 50.5 PE,21-07-2023,1,0.0025,50,5,50.5
114,CDS,cde_fo,USDINR,1151,FUTCUR,XX,-1,USDINR23DECFUT,USDINR23DECFUT,USDINR 27DEC23 FUT,27-12-2023,1,0.0025,,,
115,CDS,cde_fo,JPYINR,1152,OPTCUR,CE,50.5,JPYINR27JULY2350.5CE,JPYINR23JUL50.5CE,JPYINR 27JUL23 50.5 CE,27-07-2023,1,0.0025,50,5,50.5
116,CDS,cde_fo,EURINR,1153,FUTCUR,XX,-1,EURINR23JULFUT,EURINR23JULFUT,EURINR 27JUL23 FUT,27-07-2023,1,0.0025,,,
117,CDS,cde_fo,EURINR,1154,OPTCUR,CE,84.25,EURINR15SEPTEMBER2384.25CE,EURINR2391584.25CE,EURINR 15SEP23 84.25 CE,15-09-2023,1,0.0025,84,25,84.25
118,CDS,cde_fo,EURINR,1155,OPTCUR,PE,84.25,EURINR15SEPTEMBER2384.25PE,EURINR2391584.25PE,EURINR 15SEP23 84.25 PE,15-09-2023,1,0.0025,84,25,84.25
119,CDS,cde_fo,EURINR,1156,OPTCUR,CE,84.25,EURINR26JUNE2484.25CE,EURINR24JUN84.25CE,EURINR 26JUN24 84.25 CE,26-06-2024,1,0.0025,84,25,84.25
120,CDS,cde_fo,JPYINR,1157,OPTCUR,PE,50.5,JPYINR27JULY2350.5PE,JPYINR23JUL50.5PE,JPYINR 27JUL23 50.5 PE,27-07-2023,1,0.0025,50,5,50.5
121,CDS,cde_fo,EURINR,1159,OPTCUR,PE,84.25,EURINR26JUNE2484.25PE,EURINR24JUN84.25PE,EURINR 26JUN24 84.25 PE,26-06-2024,1,0.0025,84,25,84.25
122,CDS,cde_fo,JPYINR,1160,OPTCUR,CE,50.5,JPYINR28JULY2350.5CE,JPYINR2372850.5CE,JPYINR 28JUL23 50.5 CE,28-07-2023,1,0.0025,50,5,50.5
123,CDS,cde_fo,EURINR,1162,OPTCUR,CE,84.5,EURINR26JUNE2484.5CE,EURINR24JUN84.5CE,EURINR 26JUN24 84.5 CE,26-06-2024,1,0.0025,84,5,84.5
124,CDS,cde_fo,JPYINR,1163,OPTCUR,PE,50.5,JPYINR28JULY2350.5PE,JPYINR2372850.5PE,JPYINR 28JUL23 50.5 PE,28-07-2023,1,0.0025,50,5,50.5
125,CDS,cde_fo,JPYINR,1164,OPTCUR,CE,55.25,JPYINR27MARCH2455.25CE,JPYINR24MAR55.25CE,JPYINR 27MAR24 55.25 CE,27-03-2024,1,0.0025,55,25,55.25
126,CDS,cde_fo,EURUSD,1165,FUTCUR,XX,-1,EURUSD23JULFUT,EURUSD23JULFUT,EURUSD 27JUL23 FUT,27-07-2023,1,0.0001,,,
127,CDS,cde_fo,GBPINR,1167,FUTCUR,XX,-1,GBPINR23JULFUT,GBPINR23JULFUT,GBPINR 27JUL23 FUT,27-07-2023,1,0.0025,,,
128,CDS,cde_fo,EURINR,1168,OPTCUR,CE,83.5,EURINR27MARCH2483.5CE,EURINR24MAR83.5CE,EURINR 27MAR24 83.5 CE,27-03-2024,1,0.0025,83,5,83.5
129,CDS,cde_fo,EURINR,1169,OPTCUR,CE,84.5,EURINR15SEPTEMBER2384.5CE,EURINR2391584.5CE,EURINR 15SEP23 84.5 CE,15-09-2023,1,0.0025,84,5,84.5
130,CDS,cde_fo,EURINR,1172,OPTCUR,PE,84.5,EURINR15SEPTEMBER2384.5PE,EURINR2391584.5PE,EURINR 15SEP23 84.5 PE,15-09-2023,1,0.0025,84,5,84.5
131,CDS,cde_fo,JPYINR,1177,OPTCUR,CE,50.5,JPYINR04AUGUST2350.5CE,JPYINR2380450.5CE,JPYINR 04AUG23 50.5 CE,04-08-2023,1,0.0025,50,5,50.5
132,CDS,cde_fo,EURINR,1179,OPTCUR,CE,83.75,EURINR27JULY2383.75CE,EURINR23JUL83.75CE,EURINR 27JUL23 83.75 CE,27-07-2023,1,0.0025,83,75,83.75
133,CDS,cde_fo,EURUSD,1181,OPTCUR,CE,1.21,EURUSD27MARCH241.21CE,EURUSD24MAR1.21CE,EURUSD 27MAR24 1.21 CE,27-03-2024,1,0.0001,1,21,1.21
134,CDS,cde_fo,EURINR,1182,OPTCUR,PE,84.5,EURINR26JUNE2484.5PE,EURINR24JUN84.5PE,EURINR 26JUN24 84.5 PE,26-06-2024,1,0.0025,84,5,84.5
135,CDS,cde_fo,EURINR,1183,OPTCUR,CE,84.75,EURINR26JUNE2484.75CE,EURINR24JUN84.75CE,EURINR 26JUN24 84.75 CE,26-06-2024,1,0.0025,84,75,84.75
136,CDS,cde_fo,EURINR,1184,OPTCUR,PE,84.75,EURINR26JUNE2484.75PE,EURINR24JUN84.75PE,EURINR 26JUN24 84.75 PE,26-06-2024,1,0.0025,84,75,84.75
137,CDS,cde_fo,EURINR,1185,OPTCUR,CE,85,EURINR26JUNE2485CE,EURINR24JUN85CE,EURINR 26JUN24 85 CE,26-06-2024,1,0.0025,85,,85
138,CDS,cde_fo,EURINR,1187,OPTCUR,CE,83.25,EURINR15SEPTEMBER2383.25CE,EURINR2391583.25CE,EURINR 15SEP23 83.25 CE,15-09-2023,1,0.0025,83,25,83.25
139,CDS,cde_fo,JPYINR,1188,OPTCUR,PE,50.5,JPYINR04AUGUST2350.5PE,JPYINR2380450.5PE,JPYINR 04AUG23 50.5 PE,04-08-2023,1,0.0025,50,5,50.5
140,CDS,cde_fo,EURINR,1189,OPTCUR,CE,82.5,EURINR07JULY2382.5CE,EURINR2370782.5CE,EURINR 07JUL23 82.5 CE,07-07-2023,1,0.0025,82,5,82.5
